dateTime,total,nonRenew,renew,wind,solar,renewP,nonRenewP,created_at,updated_at,year_total_renew
2/24/2021 4:00:00 PM,2932.67,2183.74,748.93,637.11,111.82,25.54,74.46,2023-02-27 13:22,2023-02-27 13:22,415001.94
2/24/2021 5:00:00 PM,3017.58,2429.56,588.02,544.98,43.04,19.49,80.51,2023-02-27 13:22,2023-02-27 13:22,415589.96
2/24/2021 6:00:00 PM,2839.84,2574.79,265.05,258.98,6.07,9.33,90.67,2023-02-27 13:22,2023-02-27 13:22,415855.01
2/24/2021 7:00:00 PM,2900.44,2754.84,145.6,145.53,0.07,5.02,94.98,2023-02-27 13:22,2023-02-27 13:22,416000.61
2/24/2021 8:00:00 PM,2838.29,2617.7,220.59,220.59,0,7.77,92.23,2023-02-27 13:22,2023-02-27 13:22,416221.2
2/24/2021 9:00:00 PM,2757.93,2603.76,154.17,99.81,54.36,5.59,94.41,2023-02-27 13:22,2023-02-27 13:22,416375.37
2/24/2021 10:00:00 PM,2639.47,2636.48,2.99,2.95,0.04,0.11,99.89,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/24/2021 11:00:00 PM,2560.25,2560.25,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/25/2021 12:00:00 AM,2449.9,2449.9,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/25/2021 1:00:00 AM,2404.48,2404.48,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/25/2021 2:00:00 AM,2377.2,2377.2,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/25/2021 3:00:00 AM,2336.96,2336.96,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,416378.36
2/25/2021 4:00:00 AM,2330.09,2268.4,61.69,61.69,0,2.65,97.35,2023-02-27 13:22,2023-02-27 13:22,416440.05
2/25/2021 5:00:00 AM,2394.64,2245.68,148.96,148.96,0,6.22,93.78,2023-02-27 13:22,2023-02-27 13:22,416589.01
2/25/2021 6:00:00 AM,2538.35,2481.45,56.9,56.9,0,2.24,97.76,2023-02-27 13:22,2023-02-27 13:22,416645.91
2/25/2021 7:00:00 AM,2734.24,2550.11,184.13,184.13,0,6.73,93.27,2023-02-27 13:22,2023-02-27 13:22,416830.04
2/25/2021 8:00:00 AM,2921.65,2591.26,330.39,250.44,79.95,11.31,88.69,2023-02-27 13:22,2023-02-27 13:22,417160.43
2/25/2021 9:00:00 AM,2883.19,2530.73,352.46,333.57,18.89,12.22,87.78,2023-02-27 13:22,2023-02-27 13:22,417512.89
2/25/2021 10:00:00 AM,2927.83,2496.71,431.12,296.96,134.16,14.72,85.28,2023-02-27 13:22,2023-02-27 13:22,417944.01
2/25/2021 11:00:00 AM,2931,2293.6,637.4,384.67,252.73,21.75,78.25,2023-02-27 13:22,2023-02-27 13:22,418581.41
2/25/2021 12:00:00 PM,2875.25,2098.24,777.01,428.91,348.1,27.02,72.98,2023-02-27 13:22,2023-02-27 13:22,419358.42
2/25/2021 1:00:00 PM,2834.43,2136.11,698.32,309.91,388.41,24.64,75.36,2023-02-27 13:22,2023-02-27 13:22,420056.74
2/25/2021 2:00:00 PM,2820.07,2210.54,609.53,218.52,391.01,21.61,78.39,2023-02-27 13:22,2023-02-27 13:22,420666.27
2/25/2021 3:00:00 PM,2810.74,2298.69,512.05,166.98,345.07,18.22,81.78,2023-02-27 13:22,2023-02-27 13:22,421178.32
2/25/2021 4:00:00 PM,2802.31,2437.98,364.33,103.51,260.82,13,87,2023-02-27 13:22,2023-02-27 13:22,421542.65
2/25/2021 5:00:00 PM,2807.94,2570.46,237.48,94.02,143.46,8.46,91.54,2023-02-27 13:22,2023-02-27 13:22,421780.13
2/25/2021 6:00:00 PM,2818.48,2716.59,101.89,75.07,26.82,3.62,96.38,2023-02-27 13:22,2023-02-27 13:22,421882.02
2/25/2021 7:00:00 PM,2841.22,2776.2,65.02,64.42,0.6,2.29,97.71,2023-02-27 13:22,2023-02-27 13:22,421947.04
2/25/2021 8:00:00 PM,2872.21,2833.91,38.3,38.3,0,1.33,98.67,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/25/2021 9:00:00 PM,2786.44,2786.44,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/25/2021 10:00:00 PM,2690.17,2690.17,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/25/2021 11:00:00 PM,2588.99,2588.99,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 12:00:00 AM,2509.49,2509.49,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 1:00:00 AM,2455.8,2455.8,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 2:00:00 AM,2425.92,2425.92,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 3:00:00 AM,2407.43,2407.43,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 4:00:00 AM,2398.89,2398.89,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 5:00:00 AM,2457,2457,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 6:00:00 AM,2542.46,2542.46,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 7:00:00 AM,2770.17,2770.17,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 8:00:00 AM,3049.46,3049.46,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 9:00:00 AM,3004.46,3004.46,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,421985.34
2/26/2021 10:00:00 AM,2977.92,2976.44,1.48,1.48,0,0.05,99.95,2023-02-27 13:22,2023-02-27 13:22,421986.82
2/26/2021 11:00:00 AM,2960.41,2925.02,35.39,35.35,0.04,1.2,98.8,2023-02-27 13:22,2023-02-27 13:22,422022.21
2/26/2021 12:00:00 PM,2883.58,2760.55,123.03,122.75,0.28,4.27,95.73,2023-02-27 13:22,2023-02-27 13:22,422145.24
2/26/2021 1:00:00 PM,2831.87,2616.01,215.86,215.02,0.84,7.62,92.38,2023-02-27 13:22,2023-02-27 13:22,422361.1
2/26/2021 2:00:00 PM,2820.14,2520.07,300.07,288.85,11.22,10.64,89.36,2023-02-27 13:22,2023-02-27 13:22,422661.17
2/26/2021 3:00:00 PM,2801,2691.5,109.5,109.24,0.26,3.91,96.09,2023-02-27 13:22,2023-02-27 13:22,422770.67
2/26/2021 4:00:00 PM,2783.21,2697.29,85.92,85.77,0.15,3.09,96.91,2023-02-27 13:22,2023-02-27 13:22,422856.59
2/26/2021 5:00:00 PM,2728.95,2589.96,138.99,135.85,3.14,5.09,94.91,2023-02-27 13:22,2023-02-27 13:22,422995.58
2/26/2021 6:00:00 PM,2771.53,2611.64,159.89,139.49,20.4,5.77,94.23,2023-02-27 13:22,2023-02-27 13:22,423155.47
2/26/2021 7:00:00 PM,2839.68,2746.38,93.3,90.87,2.43,3.29,96.71,2023-02-27 13:22,2023-02-27 13:22,423248.77
2/26/2021 8:00:00 PM,2801.32,2565.6,235.72,235.72,0,8.41,91.59,2023-02-27 13:22,2023-02-27 13:22,423484.49
2/26/2021 9:00:00 PM,2744.62,2649.53,95.09,95.09,0,3.46,96.54,2023-02-27 13:22,2023-02-27 13:22,423579.58
2/26/2021 10:00:00 PM,2698.57,2698.57,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,423579.58
2/26/2021 11:00:00 PM,2614.63,2586.36,28.27,28.15,0.12,1.08,98.92,2023-02-27 13:22,2023-02-27 13:22,423607.85
2/27/2021 12:00:00 AM,2528.31,2484.2,44.11,38.92,5.19,1.74,98.26,2023-02-27 13:22,2023-02-27 13:22,423651.96
2/27/2021 1:00:00 AM,2475.15,2454.07,21.08,21.08,0,0.85,99.15,2023-02-27 13:22,2023-02-27 13:22,423673.04
2/27/2021 2:00:00 AM,2458.44,2458.44,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,423673.04
2/27/2021 3:00:00 AM,2392.68,2366.16,26.52,26.52,0,1.11,98.89,2023-02-27 13:22,2023-02-27 13:22,423699.56
2/27/2021 4:00:00 AM,2398.41,2295.7,102.71,102.71,0,4.28,95.72,2023-02-27 13:22,2023-02-27 13:22,423802.27
2/27/2021 5:00:00 AM,2422.43,2274.28,148.15,148.15,0,6.12,93.88,2023-02-27 13:22,2023-02-27 13:22,423950.42
2/27/2021 6:00:00 AM,2496.22,2400.29,95.93,95.93,0,3.84,96.16,2023-02-27 13:22,2023-02-27 13:22,424046.35
2/27/2021 7:00:00 AM,2581.09,2578.14,2.95,2.95,0,0.11,99.89,2023-02-27 13:22,2023-02-27 13:22,424049.3
2/27/2021 8:00:00 AM,2667.65,2629.72,37.93,37.93,0,1.42,98.58,2023-02-27 13:22,2023-02-27 13:22,424087.23
2/27/2021 9:00:00 AM,2722.35,2627.9,94.45,94.2,0.25,3.47,96.53,2023-02-27 13:22,2023-02-27 13:22,424181.68
2/27/2021 10:00:00 AM,2811.04,2674.22,136.82,136.48,0.34,4.87,95.13,2023-02-27 13:22,2023-02-27 13:22,424318.5
2/27/2021 11:00:00 AM,2851.82,2609.1,242.72,241.65,1.07,8.51,91.49,2023-02-27 13:22,2023-02-27 13:22,424561.22
2/27/2021 12:00:00 PM,2761.7,2417.64,344.06,342.1,1.96,12.46,87.54,2023-02-27 13:22,2023-02-27 13:22,424905.28
2/27/2021 1:00:00 PM,2766.45,2391.93,374.52,372.12,2.4,13.54,86.46,2023-02-27 13:22,2023-02-27 13:22,425279.8
2/27/2021 2:00:00 PM,2741.31,2366.3,375.01,372.61,2.4,13.68,86.32,2023-02-27 13:22,2023-02-27 13:22,425654.81
2/27/2021 3:00:00 PM,2793.44,2446.77,346.67,344.59,2.08,12.41,87.59,2023-02-27 13:22,2023-02-27 13:22,426001.48
2/27/2021 4:00:00 PM,2805.24,2548.76,256.48,255.2,1.28,9.14,90.86,2023-02-27 13:22,2023-02-27 13:22,426257.96
2/27/2021 5:00:00 PM,2805.25,2668.67,136.58,136.22,0.36,4.87,95.13,2023-02-27 13:22,2023-02-27 13:22,426394.54
2/27/2021 6:00:00 PM,2811.72,2793.44,18.28,18.27,0.01,0.65,99.35,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/27/2021 7:00:00 PM,2835.18,2835.18,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/27/2021 8:00:00 PM,2833.48,2833.48,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/27/2021 9:00:00 PM,2758.63,2758.63,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/27/2021 10:00:00 PM,2688.22,2688.22,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/27/2021 11:00:00 PM,2610.86,2610.86,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/28/2021 12:00:00 AM,2536.44,2536.44,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/28/2021 1:00:00 AM,2496.58,2496.58,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/28/2021 2:00:00 AM,2448.39,2448.39,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/28/2021 3:00:00 AM,2411.48,2411.48,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426412.82
2/28/2021 4:00:00 AM,2377.64,2315.53,62.11,62.11,0,2.61,97.39,2023-02-27 13:22,2023-02-27 13:22,426474.93
2/28/2021 5:00:00 AM,2421.38,2421.38,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426474.93
2/28/2021 6:00:00 AM,2478.36,2478.36,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426474.93
2/28/2021 7:00:00 AM,2538.5,2538.5,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426474.93
2/28/2021 8:00:00 AM,2600.29,2600.29,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,426474.93
2/28/2021 9:00:00 AM,2650.11,2639.22,10.89,10.88,0.01,0.41,99.59,2023-02-27 13:22,2023-02-27 13:22,426485.82
2/28/2021 10:00:00 AM,2733.98,2591.57,142.41,142.04,0.37,5.21,94.79,2023-02-27 13:22,2023-02-27 13:22,426628.23
2/28/2021 11:00:00 AM,2811.82,2540.57,271.25,269.35,1.9,9.65,90.35,2023-02-27 13:22,2023-02-27 13:22,426899.48
2/28/2021 12:00:00 PM,2874.34,2521.29,353.05,351,2.05,12.28,87.72,2023-02-27 13:22,2023-02-27 13:22,427252.53
2/28/2021 1:00:00 PM,2917.32,2516.63,400.69,398.05,2.64,13.73,86.27,2023-02-27 13:22,2023-02-27 13:22,427653.22
2/28/2021 2:00:00 PM,2932.66,2514.53,418.13,411.36,6.77,14.26,85.74,2023-02-27 13:22,2023-02-27 13:22,428071.35
2/28/2021 3:00:00 PM,2854.44,2502.27,352.17,349.99,2.18,12.34,87.66,2023-02-27 13:22,2023-02-27 13:22,428423.52
2/28/2021 4:00:00 PM,2874.09,2604.86,269.23,268.02,1.21,9.37,90.63,2023-02-27 13:22,2023-02-27 13:22,428692.75
2/28/2021 5:00:00 PM,2887.97,2704.48,183.49,181.93,1.56,6.35,93.65,2023-02-27 13:22,2023-02-27 13:22,428876.24
2/28/2021 6:00:00 PM,2880.02,2726.14,153.88,118.03,35.85,5.34,94.66,2023-02-27 13:22,2023-02-27 13:22,429030.12
2/28/2021 7:00:00 PM,2951.21,2706.57,244.64,242.39,2.25,8.29,91.71,2023-02-27 13:22,2023-02-27 13:22,429274.76
2/28/2021 8:00:00 PM,2989.28,2470.39,518.89,518.89,0,17.36,82.64,2023-02-27 13:22,2023-02-27 13:22,429793.65
2/28/2021 9:00:00 PM,3140.04,2393.74,746.3,746.3,0,23.77,76.23,2023-02-27 13:22,2023-02-27 13:22,430539.95
2/28/2021 10:00:00 PM,3084.71,2443.98,640.73,640.73,0,20.77,79.23,2023-02-27 13:22,2023-02-27 13:22,431180.68
2/28/2021 11:00:00 PM,3023.73,2398.12,625.61,625.61,0,20.69,79.31,2023-02-27 13:22,2023-02-27 13:22,431806.29
3/1/2021 12:00:00 AM,2949.14,2335.48,613.66,613.66,0,20.81,79.19,2023-02-27 13:22,2023-02-27 13:22,432419.95
3/1/2021 1:00:00 AM,2896.8,2336.35,560.45,560.45,0,19.35,80.65,2023-02-27 13:22,2023-02-27 13:22,432980.4
3/1/2021 2:00:00 AM,2864.87,2334.14,530.73,530.73,0,18.53,81.47,2023-02-27 13:22,2023-02-27 13:22,433511.13
3/1/2021 3:00:00 AM,2839.42,2326.04,513.38,513.38,0,18.08,81.92,2023-02-27 13:22,2023-02-27 13:22,434024.51
3/1/2021 4:00:00 AM,2806.44,2229.8,576.64,576.64,0,20.55,79.45,2023-02-27 13:22,2023-02-27 13:22,434601.15
3/1/2021 5:00:00 AM,2867.64,2248.07,619.57,619.57,0,21.61,78.39,2023-02-27 13:22,2023-02-27 13:22,435220.72
3/1/2021 6:00:00 AM,2737.73,2366.05,371.68,371.68,0,13.58,86.42,2023-02-27 13:22,2023-02-27 13:22,435592.4
3/1/2021 7:00:00 AM,2792.14,2439.31,352.83,352.83,0,12.64,87.36,2023-02-27 13:22,2023-02-27 13:22,435945.23
3/1/2021 8:00:00 AM,2960.97,2488.88,472.09,472.09,0,15.94,84.06,2023-02-27 13:22,2023-02-27 13:22,436417.32
3/1/2021 9:00:00 AM,2911.94,2347.54,564.4,555.88,8.52,19.38,80.62,2023-02-27 13:22,2023-02-27 13:22,436981.72
3/1/2021 10:00:00 AM,2890.1,2626.69,263.41,228.98,34.43,9.11,90.89,2023-02-27 13:22,2023-02-27 13:22,437245.13
3/1/2021 11:00:00 AM,2993.98,2549.23,444.75,377.33,67.42,14.85,85.15,2023-02-27 13:22,2023-02-27 13:22,437689.88
3/1/2021 12:00:00 PM,2928.15,2603.48,324.67,244.31,80.36,11.09,88.91,2023-02-27 13:22,2023-02-27 13:22,438014.55
3/1/2021 1:00:00 PM,2895.58,2560.89,334.69,245.16,89.53,11.56,88.44,2023-02-27 13:22,2023-02-27 13:22,438349.24
3/1/2021 2:00:00 PM,2898.3,2554.69,343.61,257.88,85.73,11.86,88.14,2023-02-27 13:22,2023-02-27 13:22,438692.85
3/1/2021 3:00:00 PM,2888.68,2647.16,241.52,161.55,79.97,8.36,91.64,2023-02-27 13:22,2023-02-27 13:22,438934.37
3/1/2021 4:00:00 PM,2855.13,2791.07,64.06,63.58,0.48,2.24,97.76,2023-02-27 13:22,2023-02-27 13:22,438998.43
3/1/2021 5:00:00 PM,2841.31,2805.33,35.98,35.92,0.06,1.27,98.73,2023-02-27 13:22,2023-02-27 13:22,439034.41
3/1/2021 6:00:00 PM,2771.53,2726.38,45.15,44.98,0.17,1.63,98.37,2023-02-27 13:22,2023-02-27 13:22,439079.56
3/1/2021 7:00:00 PM,2809.3,2706.82,102.48,79.74,22.74,3.65,96.35,2023-02-27 13:22,2023-02-27 13:22,439182.04
3/1/2021 8:00:00 PM,2808.2,2733.42,74.78,55.14,19.64,2.66,97.34,2023-02-27 13:22,2023-02-27 13:22,439256.82
3/1/2021 9:00:00 PM,2762.42,2633.26,129.16,87.3,41.86,4.68,95.32,2023-02-27 13:22,2023-02-27 13:22,439385.98
3/1/2021 10:00:00 PM,2637.59,2572.28,65.31,63.66,1.65,2.48,97.52,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/1/2021 11:00:00 PM,2516.69,2516.69,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/2/2021 12:00:00 AM,2417.08,2417.08,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/2/2021 1:00:00 AM,2393.58,2393.58,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/2/2021 2:00:00 AM,2371.81,2371.81,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/2/2021 3:00:00 AM,2342.65,2342.65,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439451.29
3/2/2021 4:00:00 AM,2313,2308.5,4.5,4.5,0,0.19,99.81,2023-02-27 13:22,2023-02-27 13:22,439455.79
3/2/2021 5:00:00 AM,2343.94,2236.45,107.49,100.93,6.56,4.59,95.41,2023-02-27 13:22,2023-02-27 13:22,439563.28
3/2/2021 6:00:00 AM,2482.24,2436.49,45.75,45.48,0.27,1.84,98.16,2023-02-27 13:22,2023-02-27 13:22,439609.03
3/2/2021 7:00:00 AM,2701.56,2701.56,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439609.03
3/2/2021 8:00:00 AM,2857.73,2857.73,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439609.03
3/2/2021 9:00:00 AM,2843.11,2843.11,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,439609.03
3/2/2021 10:00:00 AM,2826.7,2768.28,58.42,58.33,0.09,2.07,97.93,2023-02-27 13:22,2023-02-27 13:22,439667.45
3/2/2021 11:00:00 AM,3032.96,2657.72,375.24,244.69,130.55,12.37,87.63,2023-02-27 13:22,2023-02-27 13:22,440042.69
3/2/2021 12:00:00 PM,3137.77,2314.97,822.8,686.96,135.84,26.22,73.78,2023-02-27 13:22,2023-02-27 13:22,440865.49
3/2/2021 1:00:00 PM,2869.68,2348.45,521.23,338.02,183.21,18.16,81.84,2023-02-27 13:22,2023-02-27 13:22,441386.72
3/2/2021 2:00:00 PM,2794.83,2484.21,310.62,99.15,211.47,11.11,88.89,2023-02-27 13:22,2023-02-27 13:22,441697.34
3/2/2021 3:00:00 PM,2799.74,2567.91,231.83,52.79,179.04,8.28,91.72,2023-02-27 13:22,2023-02-27 13:22,441929.17
3/2/2021 4:00:00 PM,2765.96,2540.54,225.42,71.41,154.01,8.15,91.85,2023-02-27 13:22,2023-02-27 13:22,442154.59
3/2/2021 5:00:00 PM,2769.88,2675.83,94.05,93.64,0.41,3.4,96.6,2023-02-27 13:22,2023-02-27 13:22,442248.64
3/2/2021 6:00:00 PM,2722.7,2592.01,130.69,108.54,22.15,4.8,95.2,2023-02-27 13:22,2023-02-27 13:22,442379.33
3/2/2021 7:00:00 PM,2743.86,2600.76,143.1,139.67,3.43,5.22,94.78,2023-02-27 13:22,2023-02-27 13:22,442522.43
3/2/2021 8:00:00 PM,2806.16,2803.49,2.67,2.67,0,0.1,99.9,2023-02-27 13:22,2023-02-27 13:22,442525.1
3/2/2021 9:00:00 PM,2764.43,2764.43,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,442525.1
3/2/2021 10:00:00 PM,2744.03,2547.59,196.44,196.44,0,7.16,92.84,2023-02-27 13:22,2023-02-27 13:22,442721.54
3/2/2021 11:00:00 PM,2787.2,2389.69,397.51,397.51,0,14.26,85.74,2023-02-27 13:22,2023-02-27 13:22,443119.05
3/3/2021 12:00:00 AM,2521.33,2492.76,28.57,28.57,0,1.13,98.87,2023-02-27 13:22,2023-02-27 13:22,443147.62
3/3/2021 1:00:00 AM,2427.89,2427.89,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,443147.62
3/3/2021 2:00:00 AM,2391.07,2391.07,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,443147.62
3/3/2021 3:00:00 AM,2400.08,2061.9,338.18,338.18,0,14.09,85.91,2023-02-27 13:22,2023-02-27 13:22,443485.8
3/3/2021 4:00:00 AM,2755.5,2160.12,595.38,595.38,0,21.61,78.39,2023-02-27 13:22,2023-02-27 13:22,444081.18
3/3/2021 5:00:00 AM,2786.77,2155.75,631.02,631.02,0,22.64,77.36,2023-02-27 13:22,2023-02-27 13:22,444712.2
3/3/2021 6:00:00 AM,2920.6,2153.12,767.48,767.48,0,26.28,73.72,2023-02-27 13:22,2023-02-27 13:22,445479.68
3/3/2021 7:00:00 AM,2877.34,2369.02,508.32,461.55,46.77,17.67,82.33,2023-02-27 13:22,2023-02-27 13:22,445988
3/3/2021 8:00:00 AM,2909.19,2329.43,579.76,576.11,3.65,19.93,80.07,2023-02-27 13:22,2023-02-27 13:22,446567.76
3/3/2021 9:00:00 AM,2932.88,2414.51,518.37,491.26,27.11,17.67,82.33,2023-02-27 13:22,2023-02-27 13:22,447086.13
3/3/2021 10:00:00 AM,2920.23,2442.29,477.94,384.69,93.25,16.37,83.63,2023-02-27 13:22,2023-02-27 13:22,447564.07
3/3/2021 11:00:00 AM,2933.69,2397.26,536.43,377.65,158.78,18.29,81.71,2023-02-27 13:22,2023-02-27 13:22,448100.5
3/3/2021 12:00:00 PM,2929.48,2422.18,507.3,310.01,197.29,17.32,82.68,2023-02-27 13:22,2023-02-27 13:22,448607.8
3/3/2021 1:00:00 PM,2984.9,2404.6,580.3,354.16,226.14,19.44,80.56,2023-02-27 13:22,2023-02-27 13:22,449188.1
3/3/2021 2:00:00 PM,2834.35,2622.88,211.47,210.54,0.93,7.46,92.54,2023-02-27 13:22,2023-02-27 13:22,449399.57
3/3/2021 3:00:00 PM,2797.27,2610.2,187.07,186.47,0.6,6.69,93.31,2023-02-27 13:22,2023-02-27 13:22,449586.64
3/3/2021 4:00:00 PM,2791.71,2645.44,146.27,145.89,0.38,5.24,94.76,2023-02-27 13:22,2023-02-27 13:22,449732.91
3/3/2021 5:00:00 PM,2807.82,2729.13,78.69,78.57,0.12,2.8,97.2,2023-02-27 13:22,2023-02-27 13:22,449811.6
3/3/2021 6:00:00 PM,2763.54,2760.24,3.3,3.3,0,0.12,99.88,2023-02-27 13:22,2023-02-27 13:22,449814.9
3/3/2021 7:00:00 PM,2808.6,2808.6,0,0,0,0,100,2023-02-27 13:22,2023-02-27 13:22,449814.9
3/3/2021 8:00:00 PM,2822.56,2654.8,167.76,167.76,0,5.94,94.06,2023-02-27 13:22,2023-02-27 13:22,449982.66
3/3/2021 9:00:00 PM,2879.97,2287.48,592.49,416.22,176.27,20.57,79.43,2023-02-27 13:22,2023-02-27 13:22,450575.15
3/3/2021 10:00:00 PM,2714.83,2437.56,277.27,277.27,0,10.21,89.79,2023-02-27 13:22,2023-02-27 13:22,450852.42
3/3/2021 11:00:00 PM,2807.07,2223.44,583.63,583.63,0,20.79,79.21,2023-02-27 13:22,2023-02-27 13:22,451436.05
3/4/2021 12:00:00 AM,2884.39,2152.13,732.26,732.26,0,25.39,74.61,2023-02-27 13:22,2023-02-27 13:22,452168.31
3/4/2021 1:00:00 AM,2858.14,2131.9,726.24,726.24,0,25.41,74.59,2023-02-27 13:22,2023-02-27 13:22,452894.55
3/4/2021 2:00:00 AM,2836.69,2134.32,702.37,702.37,0,24.76,75.24,2023-02-27 13:22,2023-02-27 13:22,453596.92
3/4/2021 3:00:00 AM,2821.22,2130.47,690.75,690.75,0,24.48,75.52,2023-02-27 13:22,2023-02-27 13:22,454287.67
3/4/2021 4:00:00 AM,2821.39,2130.41,690.98,690.98,0,24.49,75.51,2023-02-27 13:22,2023-02-27 13:22,454978.65
3/4/2021 5:00:00 AM,2889.38,2141.35,748.03,748.03,0,25.89,74.11,2023-02-27 13:22,2023-02-27 13:22,455726.68
3/4/2021 6:00:00 AM,3000.6,2145.13,855.47,855.47,0,28.51,71.49,2023-02-27 13:22,2023-02-27 13:22,456582.15
3/4/2021 7:00:00 AM,3234.74,2117.54,1117.2,1082.01,35.19,34.54,65.46,2023-02-27 13:22,2023-02-27 13:22,457699.35
3/4/2021 8:00:00 AM,3458.39,1811.64,1646.75,1639.01,7.74,47.62,52.38,2023-02-27 13:22,2023-02-27 13:22,459346.1
3/4/2021 9:00:00 AM,3423.71,1768.25,1655.46,1651.16,4.3,48.35,51.65,2023-02-27 13:22,2023-02-27 13:22,461001.56
3/4/2021 10:00:00 AM,3509.88,1802.73,1707.15,1688.71,18.44,48.64,51.36,2023-02-27 13:22,2023-02-27 13:22,462708.71
3/4/2021 11:00:00 AM,3529.87,1906.11,1623.76,1585.11,38.65,46,54,2023-02-27 13:22,2023-02-27 13:22,464332.47
3/4/2021 12:00:00 PM,3515.96,1872.56,1643.4,1588.02,55.38,46.74,53.26,2023-02-27 13:22,2023-02-27 13:22,465975.87
3/4/2021 1:00:00 PM,3548.32,1801.65,1746.67,1666.5,80.17,49.23,50.77,2023-02-27 13:22,2023-02-27 13:22,467722.54
3/4/2021 2:00:00 PM,3204.92,2167.28,1037.64,951.2,86.44,32.38,67.62,2023-02-27 13:22,2023-02-27 13:22,468760.18
3/4/2021 3:00:00 PM,3241.79,2311.56,930.23,860.74,69.49,28.69,71.31,2023-02-27 13:22,2023-02-27 13:22,469690.41
3/4/2021 4:00:00 PM,3228.39,2312.03,916.36,860,56.36,28.38,71.62,2023-02-27 13:22,2023-02-27 13:22,470606.77
3/4/2021 5:00:00 PM,3213.99,2313.07,900.92,872.63,28.29,28.03,71.97,2023-02-27 13:22,2023-02-27 13:22,471507.69
3/4/2021 6:00:00 PM,3198.82,2313.42,885.4,878.85,6.55,27.68,72.32,2023-02-27 13:22,2023-02-27 13:22,472393.09
3/4/2021 7:00:00 PM,3193.6,2313.58,880.02,879.05,0.97,27.56,72.44,2023-02-27 13:22,2023-02-27 13:22,473273.11
3/4/2021 8:00:00 PM,3193.35,2313.14,880.21,880.21,0,27.56,72.44,2023-02-27 13:22,2023-02-27 13:22,474153.32
3/4/2021 9:00:00 PM,3192.72,2312.49,880.23,880.23,0,27.57,72.43,2023-02-27 13:22,2023-02-27 13:22,475033.55
